,city_non_ph,educstat,have_comp_degree,comp_related_degree,careerstg,industry,how_long_in_salary,typework,shift_schedule,side_gig,sizeteam,ai_work,ai_study,region_ph,age_grp,salary_broader,sitework_Hybrid,sitework_Mostly onsite,sitework_Mostly work from home/ fully remote,sitework_None of the above,employertype_Foreign employer,employertype_I'm an entrepreneur,employertype_I'm self-employed,employertype_Local employer,employertype_Multinational employer,employertype_None of the above,employertype_Public service,datarole_Admin & Support Role,datarole_Consulting & Freelance,datarole_Content Related,datarole_Customer Service & Operations,datarole_Data Analysis & Insights,datarole_Data Engineering,datarole_Data Processing & Entry,datarole_Data Science,datarole_Education & Learning,datarole_Engineering,datarole_Legal & Public Affairs,datarole_Management & Leadership,datarole_Marketing & Sales,datarole_None Of The Above,datarole_Not Applicable,datarole_Research,datarole_Software Engineering,datarole_Technical Support & It Operations,gender_Female,gender_LGBTQ+,gender_Male,gender_Prefer not to say
132,0.0,-0.0,-0.0,0.091242167550271,0.30078341674252146,0.09786840085724252,0.20048933752369236,-0.0,0.0035430903246061437,0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
133,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,0.0,-0.0,0.0,-0.7231319729916891,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
134,-0.0,0.0,0.0,0.05024761216824936,-0.3324448290312078,0.08831093983602743,-0.13646753226402591,0.0,-0.04074553873297061,0.0,-0.008904143310978935,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
135,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,0.011851251666306713,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,0.2879006337216527,-0.02143015031005668,0.0,-0.0,0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
136,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,0.011851251666306713,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.1889657080441088,0.002119465415280333,-0.0,0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
138,-0.0,0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,0.047831719382182905,0.0,-0.008904143310978935,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
139,-0.0,0.0,0.0,0.07952943744112195,-0.3324448290312078,0.06919601779359726,-0.13646753226402591,0.0,-0.12932279684812414,0.0,0.09003078236656493,0.002119465415280333,-0.0,0.0,0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
140,-0.0,-0.0,-0.0,-0.07273605397781553,-0.3324448290312078,-0.10283828058827436,0.20048933752369236,0.0,-0.08503416779054737,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
142,-0.0,-0.0,0.0,0.12052399282314359,0.30078341674252146,0.0835322093254199,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
143,-0.0,-0.0,0.0,0.07952943744112195,-0.015830706144343176,-0.09805955007766683,0.11625012007676279,-0.0,0.047831719382182905,0.0,0.1889657080441088,0.002119465415280333,0.0,-0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
144,-0.0,0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.0644172872829897,0.11625012007676279,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,-0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
145,-0.0,-0.0,0.0,0.12638035787771812,0.30078341674252146,0.0835322093254199,0.11625012007676279,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,-0.02143015031005668,0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
146,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,-0.13646753226402591,-0.0,-0.04074553873297061,-0.0,0.1889657080441088,0.002119465415280333,0.0,0.0,-0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
147,-0.0,-0.0,-0.0,-0.07273605397781553,-0.015830706144343176,0.0835322093254199,0.11625012007676279,-0.0,0.047831719382182905,-0.0,0.09003078236656493,-0.02143015031005668,0.0,-0.0,0.0,1.0697572162439037,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
148,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.0835322093254199,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.1889657080441088,-0.02143015031005668,0.0,-0.0,-0.0,1.0697572162439037,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
149,-0.0,-0.0,0.0,0.13223672293229263,0.30078341674252146,0.0835322093254199,0.20048933752369236,-0.0,0.047831719382182905,0.0,0.1889657080441088,0.002119465415280333,-0.0,0.0,0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
150,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.011851251666306713,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.2879006337216527,-0.02143015031005668,-0.0,-0.0,0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
151,-0.0,-0.0,-0.0,0.12638035787771812,-0.3324448290312078,0.05008109575116707,-0.13646753226402591,0.0,0.047831719382182905,0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
152,-0.0,0.0,0.0,-0.07273605397781553,0.30078341674252146,-0.06460843650341401,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
153,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,-0.04074553873297061,0.0,-0.2067739946660667,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
154,-0.0,-0.0,-0.0,0.12638035787771812,0.30078341674252146,0.0835322093254199,-0.05222831481709634,-0.0,-0.04074553873297061,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
155,-0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,0.011851251666306713,-0.13646753226402591,-0.0,-0.08503416779054737,-0.0,0.09003078236656493,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
156,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,0.11625012007676279,-0.0,0.0035430903246061437,0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
157,0.0,-0.0,0.0,0.05024761216824936,0.30078341674252146,0.030966173708736895,0.03201090262983323,-0.0,-0.12932279684812414,-0.0,-0.008904143310978935,0.002119465415280333,0.0,-0.0,-0.0,1.0697572162439037,0.0,-0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
160,-0.0,0.0,0.0,0.05024761216824936,-0.015830706144343176,-0.0024849398655159213,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,-0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
161,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.021408712687521803,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.002119465415280333,0.0,-0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
162,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.026378592418553646,-0.05222831481709634,-0.0,0.0035430903246061437,-0.0,0.1889657080441088,0.002119465415280333,0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
164,-0.0,-0.0,0.0,0.026822151949951287,0.30078341674252146,0.0835322093254199,0.03201090262983323,-0.0,-0.04074553873297061,-0.0,-0.008904143310978935,-0.02143015031005668,-0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
168,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.007263670376123466,0.20048933752369236,-0.0,-0.08503416779054737,-0.0,0.1889657080441088,0.002119465415280333,-0.0,0.0,0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
169,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.06938716701402155,-0.05222831481709634,-0.0,0.047831719382182905,0.0,-0.10783906898852282,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
170,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,-0.2067739946660667,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
171,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,-0.13646753226402591,-0.0,0.0035430903246061437,-0.0,0.1889657080441088,0.002119465415280333,-0.0,0.0,-0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
172,-0.0,-0.0,0.0,0.03267851700452581,0.30078341674252146,-0.026378592418553646,-0.05222831481709634,-0.0,-0.08503416779054737,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,0.0,-0.0,0.4721274864987061,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
173,-0.0,0.0,0.0,0.08538580249569648,0.30078341674252146,0.0835322093254199,0.11625012007676279,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,-0.02143015031005668,0.0,-0.0,-0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
175,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,0.03201090262983323,-0.0,-0.04074553873297061,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
177,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,0.0644172872829897,0.20048933752369236,-0.0,-0.04074553873297061,-0.0,0.09003078236656493,-0.02143015031005668,0.0,-0.0,0.0,-0.7231319729916891,-0.0,0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
180,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,0.0835322093254199,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.1889657080441088,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
184,-0.0,-0.0,0.0,0.026822151949951287,0.30078341674252146,-0.10283828058827436,-0.13646753226402591,-0.0,0.0035430903246061437,-0.0,-0.008904143310978935,0.002119465415280333,-0.0,-0.0,0.0,0.4721274864987061,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
185,-0.0,-0.0,0.0,0.13809308798686715,0.30078341674252146,0.0835322093254199,0.03201090262983323,-0.0,-0.04074553873297061,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
187,-0.0,-0.0,0.0,0.13223672293229263,0.30078341674252146,-0.007263670376123466,0.03201090262983323,-0.0,0.047831719382182905,-0.0,-0.008904143310978935,-0.009655342447388172,0.0,-0.0,0.0,-0.12550224324649148,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
190,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,-0.026378592418553646,0.20048933752369236,-0.0,0.047831719382182905,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,0.0,0.4721274864987061,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
191,-0.0,-0.0,0.0,0.02096578689537677,0.30078341674252146,-0.055050975482198915,-0.05222831481709634,-0.0,-0.04074553873297061,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
192,-0.0,-0.0,0.0,0.13223672293229263,0.30078341674252146,0.0835322093254199,-0.05222831481709634,-0.0,-0.04074553873297061,-0.0,0.1889657080441088,0.002119465415280333,0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
193,-0.0,-0.0,0.0,0.08538580249569648,0.30078341674252146,-0.026378592418553646,-0.05222831481709634,-0.0,0.047831719382182905,-0.0,0.1889657080441088,0.002119465415280333,-0.0,0.0,-0.0,1.0697572162439037,-0.0,0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
195,-0.0,-0.0,0.0,0.07952943744112195,0.30078341674252146,-0.026378592418553646,0.20048933752369236,-0.0,0.0035430903246061437,-0.0,0.1889657080441088,0.025669081140617344,0.0,0.0,0.0,-0.7231319729916891,0.0,-0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
196,-0.0,0.0,-0.0,0.05024761216824936,0.30078341674252146,-0.007263670376123466,0.20048933752369236,-0.0,-0.08503416779054737,0.0,0.09003078236656493,0.002119465415280333,-0.0,-0.0,-0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
204,-0.0,0.0,0.0,0.02096578689537677,0.30078341674252146,0.09786840085724252,0.03201090262983323,-0.0,0.047831719382182905,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,0.0,-0.12550224324649148,-0.0,0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
205,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,0.05008109575116707,-0.13646753226402591,-0.0,-0.04074553873297061,-0.0,-0.10783906898852282,0.002119465415280333,-0.0,-0.0,0.0,1.0697572162439037,0.0,0.0,0.028493180503483335,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
210,-0.0,-0.0,-0.0,-0.07273605397781553,-0.6490589519180724,0.0739747483042048,-0.05222831481709634,-0.0,-0.12932279684812414,-0.0,-0.2067739946660667,0.025669081140617344,-0.0,-0.0,0.0,-0.12550224324649148,0.0,-0.0,-0.01899545366898889,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
212,-0.0,-0.0,-0.0,-0.07273605397781553,0.30078341674252146,-0.026378592418553646,-0.13646753226402591,-0.0,0.047831719382182905,-0.0,0.2879006337216527,0.002119465415280333,-0.0,-0.0,-0.0,0.4721274864987061,-0.0,0.0,-0.01899545366898889,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
